sale_id,customer_id,product_id,price,quantity,sale_date,total_value,age,churn,tenure_months,last_purchase_date,feedback_text,sentiment,tokens,neg,neu,pos,compound,days_since_last_purchase,sale_year,sale_month,freq_3m,freq_6m,freq_12m,avg_order_value,gender_Male,region_North,region_South,region_West,segment_Corporate,segment_Small Business,category_Furniture,category_Office Supplies,product_name_Headphones,product_name_Laptop,product_name_Monitor,product_name_Notebook,product_name_Office Chair,product_name_Pen Pack,product_name_Printer,product_name_Projector,product_name_Smartphone,sentiment_new_Neutral,sentiment_new_Positive
S007440,CUST00237,P001,70000,5,2020-12-15,350000,40,0,32,2023-05-07,Product quality could be better.,Neutral,"['product', 'quality', 'could', 'better']",0.0,0.58,0.42,0.4404,836,2020,12,1,2,2,96408.33333333333,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S007441,CUST00471,P010,45000,4,2020-04-06,180000,42,0,26,2023-02-18,Product quality could be better.,Neutral,"['product', 'quality', 'could', 'better']",0.0,0.58,0.42,0.4404,914,2020,4,0,1,2,79000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S007442,CUST01804,P010,45000,2,2021-05-17,90000,33,1,38,2023-12-14,"Terrible experience, will not buy again.",Negative,"['terrible', 'experience', 'buy']",0.383,0.617,0.0,-0.4767,615,2021,5,0,0,1,37635.71428571428,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S007443,CUST00382,P007,50,1,2022-07-19,50,49,0,23,2023-05-25,Excellent customer service.,Positive,"['excellent', 'customer', 'service']",0.0,0.351,0.649,0.5719,818,2022,7,0,0,1,30083.333333333332,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
S007444,CUST00658,P002,25000,4,2020-09-29,100000,42,1,19,2023-12-05,Excellent customer service.,Positive,"['excellent', 'customer', 'service']",0.0,0.351,0.649,0.5719,624,2020,9,1,1,1,38600.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
S007445,CUST00196,P004,12000,4,2020-10-28,48000,20,0,45,2023-11-19,Excellent customer service.,Positive,"['excellent', 'customer', 'service']",0.0,0.351,0.649,0.5719,640,2020,10,0,0,1,16175.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S007446,CUST00499,P007,50,1,2021-01-18,50,20,1,13,2023-06-25,Excellent customer service.,Positive,"['excellent', 'customer', 'service']",0.0,0.351,0.649,0.5719,787,2021,1,1,1,1,44230.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
S007447,CUST00786,P006,100,3,2020-12-15,300,61,0,40,2023-06-20,Product quality could be better.,Neutral,"['product', 'quality', 'could', 'better']",0.0,0.58,0.42,0.4404,792,2020,12,0,0,0,3100.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S007448,CUST00855,P007,50,5,2020-11-21,250,63,0,24,2023-05-16,Too expensive for the features offered.,Negative,"['expensive', 'features', 'offered']",0.0,1.0,0.0,0.0,827,2020,11,0,0,0,95464.28571428571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
S007449,CUST00563,P009,12000,1,2022-07-24,12000,54,0,18,2023-07-14,Excellent customer service.,Positive,"['excellent', 'customer', 'service']",0.0,0.351,0.649,0.5719,768,2022,7,0,1,2,72800.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S007450,CUST01384,P001,70000,1,2022-08-17,70000,37,0,33,2023-03-19,Product quality could be better.,Neutral,"['product', 'quality', 'could', 'better']",0.0,0.58,0.42,0.4404,885,2022,8,1,1,1,45600.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S007451,CUST01390,P009,12000,4,2020-09-24,48000,42,0,22,2023-10-07,"Great product, very satisfied.",Positive,"['great', 'product', 'satisfied']",0.0,0.218,0.782,0.8016,683,2020,9,1,1,1,27125.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S007452,CUST01456,P006,100,2,2022-05-20,200,60,0,52,2023-05-14,"Delivery was late, not happy.",Positive,"['delivery', 'late', 'happy']",0.428,0.572,0.0,-0.4585,829,2022,5,0,1,1,38033.333333333336,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S007453,CUST00979,P009,12000,2,2022-02-04,24000,21,0,43,2023-12-07,"Terrible experience, will not buy again.",Negative,"['terrible', 'experience', 'buy']",0.383,0.617,0.0,-0.4767,622,2022,2,0,0,1,40020.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S007454,CUST01273,P006,100,3,2022-07-14,300,52,0,13,2023-12-24,"Terrible experience, will not buy again.",Negative,"['terrible', 'experience', 'buy']",0.383,0.617,0.0,-0.4767,605,2022,7,0,1,1,69628.57142857143,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S007455,CUST01335,P002,25000,4,2023-06-19,100000,40,0,11,2023-07-06,Highly recommend to others.,Positive,"['highly', 'recommend', 'others']",0.0,0.518,0.482,0.4201,776,2023,6,0,0,2,35012.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
S007456,CUST00348,P002,25000,2,2020-03-06,50000,31,0,22,2023-03-03,"Terrible experience, will not buy again.",Negative,"['terrible', 'experience', 'buy']",0.383,0.617,0.0,-0.4767,901,2020,3,0,0,1,25450.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S007457,CUST00488,P010,45000,4,2023-11-09,180000,20,0,39,2023-10-07,"Met expectations, nothing special.",Neutral,"['met', 'expectations', 'nothing', 'special']",0.429,0.571,0.0,-0.3089,683,2023,11,1,1,2,64750.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S007458,CUST01335,P007,50,1,2023-01-07,50,40,0,11,2023-07-06,Too expensive for the features offered.,Negative,"['expensive', 'features', 'offered']",0.0,1.0,0.0,0.0,776,2023,1,0,0,2,35012.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
S007459,CUST00393,P002,25000,2,2021-06-16,50000,54,0,37,2023-07-03,Product quality could be better.,Neutral,"['product', 'quality', 'could', 'better']",0.0,0.58,0.42,0.4404,779,2021,6,0,0,0,38357.142857142855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
S007460,CUST01705,P010,45000,2,2023-10-19,90000,30,1,50,2023-03-07,"Worth the price, happy with the purchase.",Positive,"['worth', 'price', 'happy', 'purchase']",0.0,0.472,0.528,0.6808,897,2023,10,2,2,2,104183.33333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S007461,CUST01610,P007,50,2,2021-08-23,100,35,0,51,2023-02-21,Excellent customer service.,Positive,"['excellent', 'customer', 'service']",0.0,0.351,0.649,0.5719,911,2021,8,0,0,2,26875.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
S007462,CUST00915,P007,50,4,2023-03-06,200,56,0,58,2023-04-02,Product quality could be better.,Neutral,"['product', 'quality', 'could', 'better']",0.0,0.58,0.42,0.4404,871,2023,3,0,0,2,9520.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
S007463,CUST01722,P003,8000,4,2021-11-17,32000,49,0,57,2023-11-04,Excellent customer service.,Positive,"['excellent', 'customer', 'service']",0.0,0.351,0.649,0.5719,655,2021,11,0,0,1,18900.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
S007464,CUST01887,P004,12000,3,2023-07-24,36000,31,1,10,2023-04-04,Highly recommend to others.,Positive,"['highly', 'recommend', 'others']",0.0,0.518,0.482,0.4201,869,2023,7,0,1,3,31930.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S007465,CUST01460,P003,8000,5,2023-08-27,40000,33,0,7,2023-01-07,Product quality could be better.,Neutral,"['product', 'quality', 'could', 'better']",0.0,0.58,0.42,0.4404,956,2023,8,1,3,4,105471.42857142857,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
S007466,CUST00409,P009,12000,1,2020-08-03,12000,40,1,39,2023-11-26,"Terrible experience, will not buy again.",Negative,"['terrible', 'experience', 'buy']",0.383,0.617,0.0,-0.4767,633,2020,8,1,1,2,73675.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S007467,CUST00833,P002,25000,4,2021-11-02,100000,55,0,1,2023-04-09,"Met expectations, nothing special.",Neutral,"['met', 'expectations', 'nothing', 'special']",0.429,0.571,0.0,-0.3089,864,2021,11,0,0,1,60714.28571428572,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S007468,CUST01902,P009,12000,3,2020-05-07,36000,36,1,17,2023-10-18,Highly recommend to others.,Positive,"['highly', 'recommend', 'others']",0.0,0.518,0.482,0.4201,672,2020,5,2,2,3,57650.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S007469,CUST00768,P006,100,3,2022-04-21,300,41,0,47,2023-01-20,"Terrible experience, will not buy again.",Negative,"['terrible', 'experience', 'buy']",0.383,0.617,0.0,-0.4767,943,2022,4,1,1,1,54270.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S007470,CUST00400,P006,100,2,2022-09-09,200,41,0,10,2023-10-28,"Terrible experience, will not buy again.",Negative,"['terrible', 'experience', 'buy']",0.383,0.617,0.0,-0.4767,662,2022,9,0,0,1,35312.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S007471,CUST01149,P006,100,4,2022-09-23,400,43,0,44,2023-09-22,"Met expectations, nothing special.",Neutral,"['met', 'expectations', 'nothing', 'special']",0.429,0.571,0.0,-0.3089,698,2022,9,0,0,0,4700.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S007472,CUST00095,P004,12000,4,2023-01-14,48000,59,1,10,2023-09-11,Easy to use and reliable.,Neutral,"['easy', 'use', 'reliable']",0.0,0.58,0.42,0.4404,709,2023,1,0,0,1,41100.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S007473,CUST01678,P009,12000,4,2022-03-06,48000,37,0,39,2023-04-23,"Great product, very satisfied.",Positive,"['great', 'product', 'satisfied']",0.0,0.218,0.782,0.8016,850,2022,3,0,0,0,38250.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S007474,CUST00420,P004,12000,4,2020-01-14,48000,26,0,20,2023-06-24,"Met expectations, nothing special.",Neutral,"['met', 'expectations', 'nothing', 'special']",0.429,0.571,0.0,-0.3089,788,2020,1,0,0,0,71400.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S007475,CUST01911,P004,12000,3,2020-10-03,36000,24,1,46,2023-11-04,Too expensive for the features offered.,Negative,"['expensive', 'features', 'offered']",0.0,1.0,0.0,0.0,655,2020,10,0,1,1,43300.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S007476,CUST00365,P007,50,5,2020-08-05,250,25,1,51,2023-08-25,Too expensive for the features offered.,Negative,"['expensive', 'features', 'offered']",0.0,1.0,0.0,0.0,726,2020,8,0,0,1,117250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
S007477,CUST01126,P008,3000,2,2021-11-22,6000,44,0,25,2023-10-12,Easy to use and reliable.,Neutral,"['easy', 'use', 'reliable']",0.0,0.58,0.42,0.4404,678,2021,11,1,1,1,9133.333333333334,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S007478,CUST00569,P008,3000,3,2022-12-07,9000,57,0,36,2023-03-20,"Met expectations, nothing special.",Neutral,"['met', 'expectations', 'nothing', 'special']",0.429,0.571,0.0,-0.3089,884,2022,12,0,1,2,23333.333333333332,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S007479,CUST01534,P001,70000,5,2022-04-20,350000,30,1,45,2023-04-27,"Met expectations, nothing special.",Neutral,"['met', 'expectations', 'nothing', 'special']",0.429,0.571,0.0,-0.3089,846,2022,4,0,1,1,149666.66666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S007480,CUST00806,P007,50,1,2020-06-10,50,37,0,20,2023-06-08,"Delivery was late, not happy.",Positive,"['delivery', 'late', 'happy']",0.428,0.572,0.0,-0.4585,804,2020,6,0,0,2,36812.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
S007481,CUST01768,P008,3000,5,2023-04-22,15000,21,0,14,2023-06-03,"Terrible experience, will not buy again.",Negative,"['terrible', 'experience', 'buy']",0.383,0.617,0.0,-0.4767,809,2023,4,0,0,1,15000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S007482,CUST01076,P010,45000,4,2022-11-12,180000,52,0,5,2023-06-02,Too expensive for the features offered.,Negative,"['expensive', 'features', 'offered']",0.0,1.0,0.0,0.0,810,2022,11,0,0,0,106338.88888888889,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
S007483,CUST00276,P007,50,3,2021-07-01,150,27,0,12,2023-07-01,"Met expectations, nothing special.",Neutral,"['met', 'expectations', 'nothing', 'special']",0.429,0.571,0.0,-0.3089,781,2021,7,0,0,1,20670.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
S007484,CUST00339,P004,12000,5,2020-06-28,60000,19,0,59,2023-03-24,Easy to use and reliable.,Neutral,"['easy', 'use', 'reliable']",0.0,0.58,0.42,0.4404,880,2020,6,1,1,1,37012.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S007485,CUST01396,P010,45000,5,2022-07-27,225000,47,1,36,2023-10-24,Easy to use and reliable.,Neutral,"['easy', 'use', 'reliable']",0.0,0.58,0.42,0.4404,666,2022,7,0,0,1,135275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S007486,CUST01842,P010,45000,4,2021-05-29,180000,46,1,30,2023-04-12,"Met expectations, nothing special.",Neutral,"['met', 'expectations', 'nothing', 'special']",0.429,0.571,0.0,-0.3089,861,2021,5,1,2,3,88781.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S007487,CUST01819,P007,50,1,2021-05-14,50,56,0,7,2023-03-28,Easy to use and reliable.,Neutral,"['easy', 'use', 'reliable']",0.0,0.58,0.42,0.4404,876,2021,5,0,0,1,21062.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
S007488,CUST01336,P009,12000,2,2020-03-03,24000,55,0,20,2023-05-20,"Worth the price, happy with the purchase.",Positive,"['worth', 'price', 'happy', 'purchase']",0.0,0.472,0.528,0.6808,823,2020,3,0,0,0,55857.142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S007489,CUST00220,P005,15000,1,2021-10-07,15000,31,0,1,2023-06-29,Too expensive for the features offered.,Negative,"['expensive', 'features', 'offered']",0.0,1.0,0.0,0.0,783,2021,10,1,1,2,57600.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
S007490,CUST00974,P006,100,5,2020-07-06,500,41,0,7,2023-11-04,"Worth the price, happy with the purchase.",Positive,"['worth', 'price', 'happy', 'purchase']",0.0,0.472,0.528,0.6808,655,2020,7,0,1,1,26100.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S007491,CUST01564,P004,12000,5,2021-09-05,60000,60,0,44,2023-12-15,"Terrible experience, will not buy again.",Negative,"['terrible', 'experience', 'buy']",0.383,0.617,0.0,-0.4767,614,2021,9,1,1,2,84200.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S007492,CUST01303,P005,15000,5,2023-09-21,75000,24,0,35,2023-09-25,"Delivery was late, not happy.",Positive,"['delivery', 'late', 'happy']",0.428,0.572,0.0,-0.4585,695,2023,9,0,1,1,42775.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
S007493,CUST01546,P005,15000,1,2023-03-08,15000,53,0,32,2023-01-13,Easy to use and reliable.,Neutral,"['easy', 'use', 'reliable']",0.0,0.58,0.42,0.4404,950,2023,3,0,0,1,32883.333333333336,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
S007494,CUST01739,P010,45000,2,2023-12-02,90000,61,0,17,2023-12-29,"Met expectations, nothing special.",Neutral,"['met', 'expectations', 'nothing', 'special']",0.429,0.571,0.0,-0.3089,600,2023,12,1,1,1,65050.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S007495,CUST00082,P009,12000,3,2022-04-14,36000,56,0,20,2023-06-17,Highly recommend to others.,Positive,"['highly', 'recommend', 'others']",0.0,0.518,0.482,0.4201,795,2022,4,0,0,0,39640.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S007496,CUST00151,P003,8000,3,2020-03-21,24000,39,0,57,2023-12-31,"Terrible experience, will not buy again.",Negative,"['terrible', 'experience', 'buy']",0.383,0.617,0.0,-0.4767,598,2020,3,0,0,0,63750.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
S007497,CUST01785,P003,8000,3,2020-03-06,24000,29,0,27,2023-04-06,Product quality could be better.,Neutral,"['product', 'quality', 'could', 'better']",0.0,0.58,0.42,0.4404,867,2020,3,0,1,1,67020.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
S007498,CUST01959,P005,15000,2,2021-04-21,30000,26,0,57,2023-03-27,Highly recommend to others.,Positive,"['highly', 'recommend', 'others']",0.0,0.518,0.482,0.4201,877,2021,4,0,0,0,65000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
S007499,CUST01487,P001,70000,3,2020-10-16,210000,19,0,56,2023-02-25,"Terrible experience, will not buy again.",Negative,"['terrible', 'experience', 'buy']",0.383,0.617,0.0,-0.4767,907,2020,10,0,0,1,49741.666666666664,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S007500,CUST00234,P005,15000,3,2022-01-13,45000,55,1,29,2023-12-19,Easy to use and reliable.,Neutral,"['easy', 'use', 'reliable']",0.0,0.58,0.42,0.4404,610,2022,1,1,1,1,134666.66666666666,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
S007501,CUST01886,P008,3000,1,2020-06-05,3000,32,0,56,2023-02-28,"Worth the price, happy with the purchase.",Positive,"['worth', 'price', 'happy', 'purchase']",0.0,0.472,0.528,0.6808,904,2020,6,1,2,2,25571.428571428572,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S007502,CUST01914,P004,12000,1,2022-10-28,12000,30,0,27,2023-10-01,Excellent customer service.,Positive,"['excellent', 'customer', 'service']",0.0,0.351,0.649,0.5719,689,2022,10,0,0,0,95000.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S007503,CUST00810,P002,25000,2,2022-09-11,50000,61,0,2,2023-04-09,"Worth the price, happy with the purchase.",Positive,"['worth', 'price', 'happy', 'purchase']",0.0,0.472,0.528,0.6808,864,2022,9,0,0,1,49000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
S007504,CUST00524,P008,3000,3,2022-01-13,9000,61,1,23,2023-03-14,Product quality could be better.,Neutral,"['product', 'quality', 'could', 'better']",0.0,0.58,0.42,0.4404,890,2022,1,0,1,1,23100.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S007505,CUST01308,P002,25000,3,2021-12-11,75000,47,0,47,2023-05-01,Excellent customer service.,Positive,"['excellent', 'customer', 'service']",0.0,0.351,0.649,0.5719,842,2021,12,0,0,0,29166.666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
S007506,CUST01010,P008,3000,3,2021-04-28,9000,52,0,52,2023-03-15,Too expensive for the features offered.,Negative,"['expensive', 'features', 'offered']",0.0,1.0,0.0,0.0,889,2021,4,1,1,2,26008.333333333332,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S007507,CUST01753,P003,8000,5,2021-07-18,40000,58,0,41,2023-10-17,"Great product, very satisfied.",Positive,"['great', 'product', 'satisfied']",0.0,0.218,0.782,0.8016,673,2021,7,1,1,1,62230.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
S007508,CUST00035,P009,12000,2,2022-11-29,24000,57,0,9,2023-03-14,"Terrible experience, will not buy again.",Negative,"['terrible', 'experience', 'buy']",0.383,0.617,0.0,-0.4767,890,2022,11,0,0,1,102383.33333333333,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S007509,CUST00346,P009,12000,5,2021-10-04,60000,61,0,1,2023-10-18,Too expensive for the features offered.,Negative,"['expensive', 'features', 'offered']",0.0,1.0,0.0,0.0,672,2021,10,0,0,1,38333.333333333336,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S007510,CUST01456,P008,3000,1,2022-10-30,3000,60,0,52,2023-05-14,"Worth the price, happy with the purchase.",Positive,"['worth', 'price', 'happy', 'purchase']",0.0,0.472,0.528,0.6808,829,2022,10,0,1,1,38033.333333333336,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S007511,CUST00625,P003,8000,2,2022-08-20,16000,29,0,4,2023-05-23,Easy to use and reliable.,Neutral,"['easy', 'use', 'reliable']",0.0,0.58,0.42,0.4404,820,2022,8,0,0,1,90333.33333333333,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
S007512,CUST01630,P002,25000,4,2021-12-07,100000,52,0,16,2023-11-18,"Worth the price, happy with the purchase.",Positive,"['worth', 'price', 'happy', 'purchase']",0.0,0.472,0.528,0.6808,641,2021,12,0,0,0,48433.333333333336,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
